Date,Open,High,Low,Close,Adj Close,Volume,Put Call,Fear Greed,VIX
2013-03-01,151.089996,152.339996,150.410004,152.110001,130.648254,170634800,0.74,60,15.360000
2013-03-04,151.759995,152.919998,151.520004,152.919998,131.343994,99010200,0.67,60,14.010000
2013-03-05,153.660004,154.699997,153.639999,154.289993,132.520721,121431900,0.65,71,13.480000
2013-03-06,154.839996,154.919998,154.160004,154.500000,132.701111,94469900,0.54,69,13.530000
2013-03-07,154.699997,154.979996,154.520004,154.779999,132.941605,86101400,0.59,73,13.060000
2013-03-08,155.460007,155.649994,154.660004,155.440002,133.508453,123477800,0.62,82,12.590000
2013-03-11,155.320007,156.039993,155.130005,156.029999,134.015182,83746800,0.65,79,11.560000
2013-03-12,155.919998,156.100006,155.210007,155.679993,133.714554,105755800,0.61,77,12.270000
2013-03-13,155.759995,156.119995,155.229996,155.899994,133.903549,92550900,0.62,77,11.830000
2013-03-14,156.309998,156.800003,155.910004,156.729996,134.616440,126329900,0.64,79,11.300000
2013-03-15,155.850006,156.039993,155.309998,155.830002,134.438690,138601100,0.56,77,11.300000
2013-03-18,154.339996,155.639999,154.199997,154.970001,133.696747,126704300,0.65,70,13.360000
2013-03-19,155.300003,155.509995,153.589996,154.610001,133.386139,167567300,0.72,73,14.390000
2013-03-20,155.520004,155.949997,155.259995,155.690002,134.317947,113759300,0.59,69,12.670000
2013-03-21,154.759995,155.639999,154.100006,154.360001,133.170532,128605000,0.64,69,13.990000
2013-03-22,154.850006,155.600006,154.729996,155.600006,134.240265,111163600,0.69,69,13.570000
2013-03-25,156.009995,156.270004,154.350006,154.949997,133.679459,151322300,0.72,70,13.740000
2013-03-26,155.589996,156.229996,155.419998,156.190002,134.749298,86856600,0.62,68,12.770000
2013-03-27,155.259995,156.240005,155.000000,156.190002,134.749298,99950600,0.68,70,13.150000
2013-03-28,156.089996,156.850006,155.750000,156.669998,135.163406,102932800,0.62,72,12.700000
2013-04-01,156.589996,156.910004,155.669998,156.050003,134.628510,99194100,0.70,63,13.580000
2013-04-02,156.610001,157.210007,156.369995,156.820007,135.292862,101504300,0.64,63,12.780000
2013-04-03,156.910004,157.029999,154.820007,155.229996,133.921036,154167400,0.76,59,14.210000
2013-04-04,155.429993,156.169998,155.089996,155.860001,134.464584,131885000,0.73,55,13.890000
2013-04-05,153.949997,155.350006,153.770004,155.160004,133.860657,159666000,0.70,52,13.920000
2013-04-08,155.270004,156.220001,154.750000,156.210007,134.766586,86571200,0.58,53,13.190000
2013-04-09,156.500000,157.320007,155.979996,156.750000,135.232407,101922200,0.60,56,12.840000
2013-04-10,157.169998,158.869995,157.130005,158.669998,136.888855,135711100,0.58,56,12.360000
2013-04-11,158.699997,159.710007,158.539993,159.190002,137.337463,110142500,0.62,57,12.240000
2013-04-12,158.679993,159.039993,157.919998,158.800003,137.000977,116359900,0.70,57,12.060000
2013-04-15,158.000000,158.130005,155.100006,155.119995,133.826157,217259000,0.70,41,17.270000
2013-04-16,156.289993,157.490005,155.910004,157.410004,135.801804,147507800,0.70,52,13.960000
2013-04-17,156.289993,156.320007,154.279999,155.110001,133.817566,226834800,0.79,47,16.510000
2013-04-18,155.369995,155.410004,153.550003,154.139999,132.980682,167583200,0.75,35,17.559999
2013-04-19,154.500000,155.550003,154.119995,155.479996,134.136749,149687600,0.85,41,14.970000
2013-04-22,155.779999,156.539993,154.750000,156.169998,134.732071,106553500,0.66,42,14.390000
2013-04-23,156.949997,157.929993,156.169998,157.779999,136.120987,166141300,0.66,46,13.480000
2013-04-24,157.830002,158.300003,157.539993,157.880005,136.207321,96781200,0.58,48,13.610000
2013-04-25,158.339996,159.270004,158.100006,158.520004,136.759445,131060600,0.61,53,13.620000
2013-04-26,158.330002,158.600006,157.729996,158.240005,136.517853,95918800,0.65,53,13.610000
2013-04-29,158.669998,159.649994,158.419998,159.300003,137.432373,88572800,0.58,60,13.710000
2013-04-30,159.270004,159.720001,158.610001,159.679993,137.760193,116010700,0.62,61,13.520000
2013-05-01,159.330002,159.410004,158.100006,158.279999,136.552444,138874200,0.68,62,14.490000
2013-05-02,158.679993,159.889999,158.529999,159.750000,137.820633,96407600,0.55,63,13.590000
2013-05-03,161.139999,161.880005,159.779999,161.369995,139.218185,144202300,0.61,64,12.850000
2013-05-06,161.490005,162.009995,161.419998,161.779999,139.571899,66882100,0.53,73,12.660000
2013-05-07,162.130005,162.649994,161.669998,162.600006,140.279388,90359200,0.63,78,12.830000
2013-05-08,162.419998,163.389999,162.330002,163.339996,140.917755,97419200,0.66,77,12.660000
2013-05-09,163.270004,163.699997,162.470001,162.880005,140.520935,106738600,0.58,76,13.130000
2013-05-10,162.990005,163.550003,162.509995,163.410004,140.978180,103203000,0.59,77,12.590000
2013-05-13,163.199997,163.809998,162.820007,163.539993,141.090286,81843200,0.60,80,12.550000
2013-05-14,163.669998,165.350006,163.669998,165.229996,142.548340,119000900,0.52,86,12.770000
2013-05-15,164.960007,166.449997,164.910004,166.119995,143.316147,120718500,0.52,87,12.810000
2013-05-16,165.779999,166.360001,165.089996,165.339996,142.643250,109913600,0.54,85,13.070000
2013-05-17,165.949997,167.039993,165.729996,166.940002,144.023605,129801000,0.50,91,12.450000
2013-05-20,166.779999,167.580002,166.610001,166.929993,144.014938,85071200,0.52,83,13.020000
2013-05-21,167.080002,167.800003,166.500000,167.169998,144.222046,95804200,0.54,83,13.370000
2013-05-22,167.339996,169.070007,165.169998,165.929993,143.152283,244031800,0.67,83,13.820000
2013-05-23,164.160004,165.910004,163.940002,165.449997,142.738113,211064400,0.67,80,14.070000
2013-05-24,164.470001,165.380005,163.979996,165.309998,142.617386,151573900,0.73,75,13.990000
2013-05-28,167.039993,167.779999,165.809998,166.300003,143.471466,143679800,0.58,67,14.480000
2013-05-29,165.419998,165.800003,164.339996,165.220001,142.539703,160363400,0.64,66,14.830000
2013-05-30,165.350006,166.589996,165.220001,165.830002,143.065979,107793800,0.48,72,14.530000
2013-05-31,165.369995,166.309998,163.130005,163.449997,141.012695,176850100,0.66,60,16.299999
2013-06-03,163.830002,164.460007,162.660004,164.350006,141.789154,168390700,0.63,55,16.280001
2013-06-04,164.440002,165.100006,162.729996,163.559998,141.107590,157631500,0.67,48,16.270000
2013-06-05,163.089996,163.419998,161.130005,161.270004,139.131927,211737800,0.73,32,17.500000
2013-06-06,161.199997,162.740005,160.250000,162.729996,140.391541,200225500,0.63,34,16.629999
2013-06-07,163.850006,164.949997,163.139999,164.800003,142.177368,188337800,0.67,40,15.140000
2013-06-10,165.309998,165.399994,164.369995,164.800003,142.177368,105667100,0.59,34,15.440000
2013-06-11,163.300003,164.539993,162.740005,163.100006,140.710724,159505400,0.81,31,17.070000
2013-06-12,164.220001,164.389999,161.600006,161.750000,139.546021,177361500,0.75,30,18.590000
2013-06-13,161.660004,164.500000,161.300003,164.210007,141.668350,163587800,0.63,30,16.410000
2013-06-14,164.029999,164.669998,162.910004,163.179993,140.779709,141197500,0.73,29,17.150000
2013-06-17,164.289993,165.220001,163.220001,164.440002,141.866791,136295600,0.65,24,16.799999
2013-06-18,164.529999,165.990005,164.520004,165.740005,142.988312,114695600,0.54,24,16.610001
2013-06-19,165.600006,165.889999,163.380005,163.449997,141.012695,206149500,0.66,21,16.639999
2013-06-20,161.860001,163.470001,158.979996,159.399994,137.518631,321255900,0.79,19,20.490000
2013-06-21,159.639999,159.759995,157.470001,159.070007,137.960083,271956800,0.82,19,18.900000
2013-06-24,157.410004,158.429993,155.729996,157.059998,136.216858,222329000,0.65,18,20.110001
2013-06-25,158.479996,160.100006,157.419998,158.570007,137.526443,162262200,0.59,19,18.469999
2013-06-26,159.869995,160.500000,159.250000,160.139999,138.888138,134848000,0.67,20,17.209999
2013-06-27,161.100006,161.820007,160.949997,161.080002,139.703339,129483700,0.71,21,16.860001
2013-06-28,160.630005,161.399994,159.860001,160.419998,139.130951,160402900,0.66,22,16.860001
2013-07-01,161.259995,162.479996,161.080002,161.360001,139.946243,131954800,0.60,25,16.370001
2013-07-02,161.119995,162.300003,160.500000,161.210007,139.816116,154863700,0.65,29,16.440001
2013-07-03,160.479996,161.770004,160.220001,161.279999,139.876755,75216400,0.76,30,16.200001
2013-07-05,162.470001,163.080002,161.300003,163.020004,141.385925,122416900,0.60,38,14.890000
2013-07-08,163.860001,164.389999,163.080002,163.949997,142.192474,108092500,0.69,40,14.780000
2013-07-09,164.979996,165.330002,164.270004,165.130005,143.215851,119298000,0.54,48,14.350000
2013-07-10,164.970001,165.750000,164.630005,165.190002,143.267883,121410100,0.57,49,14.210000
2013-07-11,167.110001,167.610001,165.179993,167.440002,145.219330,135592200,0.57,51,14.010000
2013-07-12,167.389999,167.929993,167.130005,167.509995,145.280029,104212700,0.67,61,13.840000
2013-07-15,167.970001,168.389999,167.679993,168.149994,145.835129,69450600,0.53,60,13.790000
2013-07-16,168.259995,168.360001,167.070007,167.520004,145.288712,88702100,0.64,62,14.420000
2013-07-17,168.160004,168.479996,167.729996,167.949997,145.661652,92873900,0.62,57,13.780000
2013-07-18,168.309998,169.270004,168.199997,168.869995,146.459534,103620100,0.50,62,13.770000
2013-07-19,168.520004,169.229996,168.309998,169.169998,146.719727,103831700,0.54,68,12.540000
2013-07-22,169.410004,169.740005,169.009995,169.500000,147.005951,79428600,0.67,63,12.290000
2013-07-23,169.800003,169.830002,169.050003,169.139999,146.693756,80829700,0.66,65,12.660000
2013-07-24,169.789993,169.860001,168.179993,168.520004,146.156006,112914000,0.65,64,13.180000
2013-07-25,168.220001,169.080002,167.940002,168.929993,146.511581,111088600,0.59,62,12.970000
2013-07-26,168.220001,169.160004,167.520004,169.110001,146.667694,107814600,0.64,64,12.720000
2013-07-29,168.679993,169.059998,168.110001,168.589996,146.216705,79695000,0.60,59,13.390000
2013-07-30,169.100006,169.279999,168.190002,168.589996,146.216705,85209600,0.56,62,13.390000
2013-07-31,168.940002,169.850006,168.490005,168.710007,146.320847,142388700,0.60,61,13.450000
2013-08-01,169.990005,170.809998,169.899994,170.660004,148.011993,110438400,0.55,68,12.940000
2013-08-02,170.279999,170.970001,170.050003,170.949997,148.263519,91116700,0.58,62,11.980000
2013-08-05,170.570007,170.960007,170.350006,170.699997,148.046722,54072700,0.59,61,11.840000
2013-08-06,170.369995,170.740005,169.350006,169.729996,147.205399,87495000,0.63,54,12.720000
2013-08-07,169.190002,169.429993,168.550003,169.179993,146.728439,84854700,0.63,47,12.980000
2013-08-08,169.979996,170.179993,168.929993,169.800003,147.266144,102181300,0.58,52,12.730000
2013-08-09,169.580002,170.100006,168.720001,169.309998,146.841202,91757700,0.58,44,13.410000
2013-08-12,168.460007,169.309998,168.380005,169.110001,146.667694,68593300,0.55,50,12.810000
2013-08-13,169.410004,169.899994,168.410004,169.610001,147.101349,80806000,0.49,50,12.310000
2013-08-14,169.529999,169.800003,168.699997,168.740005,146.346802,79829200,0.53,46,13.040000
2013-08-15,167.410004,167.429993,166.089996,166.380005,144.300034,152931800,0.66,43,14.730000
2013-08-16,166.059998,166.630005,165.500000,165.830002,143.823013,130868200,0.60,39,14.370000
2013-08-19,165.639999,166.210007,164.759995,164.770004,142.903671,96437600,0.54,32,15.100000
2013-08-20,165.039993,166.199997,164.860001,165.580002,143.606171,89294400,0.61,26,14.910000
2013-08-21,165.119995,166.029999,164.190002,164.559998,142.721542,159530500,0.64,26,15.940000
2013-08-22,164.899994,166.300003,164.889999,166.059998,144.022476,101471400,0.55,32,14.760000
2013-08-23,166.550003,166.830002,165.770004,166.619995,144.508163,90888900,0.60,27,13.980000
2013-08-26,166.789993,167.300003,165.889999,166.000000,143.970444,89702100,0.61,25,14.990000
2013-08-27,164.360001,166.000000,163.210007,163.330002,141.654800,158619400,0.68,18,16.770000
2013-08-28,163.259995,164.490005,163.050003,163.910004,142.157837,108113000,0.55,24,16.490000
2013-08-29,163.550003,165.039993,163.399994,164.169998,142.383301,119200500,0.60,23,16.809999
2013-08-30,164.509995,164.529999,163.169998,163.649994,141.932281,134928900,0.67,20,17.010000
2013-09-03,165.229996,165.580002,163.699997,164.389999,142.574081,142375100,0.54,17,16.610001
2013-09-04,164.429993,166.029999,164.130005,165.750000,143.753586,97389400,0.54,28,15.880000
2013-09-05,165.850006,166.399994,165.729996,165.960007,143.935715,63090500,0.52,33,15.770000
2013-09-06,166.509995,166.979996,164.479996,166.039993,144.005112,159756500,0.50,36,15.850000
2013-09-09,166.449997,167.729996,166.449997,167.630005,145.384140,87559300,0.45,43,15.630000
2013-09-10,168.639999,168.899994,168.259995,168.869995,146.459534,105847200,0.48,52,14.530000
2013-09-11,168.639999,169.399994,168.350006,169.399994,146.919220,94545900,0.61,47,13.820000
2013-09-12,169.339996,169.559998,168.720001,168.949997,146.528931,83209000,0.63,46,14.290000
2013-09-13,169.130005,169.460007,168.740005,169.330002,146.858459,72727800,0.60,48,14.160000
2013-09-16,171.160004,171.240005,170.039993,170.309998,147.708435,106299200,0.57,50,14.380000
2013-09-17,170.460007,171.110001,170.460007,171.070007,148.367584,82523300,0.57,54,14.530000
2013-09-18,171.009995,173.520004,170.580002,173.050003,150.084824,203460600,0.53,56,13.590000
2013-09-19,173.520004,173.600006,172.589996,172.759995,149.833298,146616900,0.57,62,13.160000
2013-09-20,172.330002,172.330002,170.580002,170.720001,148.785751,132867100,0.60,57,13.120000
2013-09-23,170.490005,170.649994,169.389999,169.929993,148.097214,104616500,0.70,49,14.310000
2013-09-24,169.899994,170.529999,169.210007,169.529999,147.748627,106333100,0.56,48,14.080000
2013-09-25,169.639999,169.979996,168.889999,169.039993,147.321594,117306500,0.62,47,14.010000
2013-09-26,169.320007,170.169998,169.050003,169.690002,147.888107,77146900,0.49,39,14.060000
2013-09-27,168.839996,169.139999,168.470001,168.910004,147.208298,99141800,0.70,41,15.460000
2013-09-30,167.479996,168.539993,167.149994,168.009995,146.423950,143937000,0.76,35,16.600000
2013-10-01,168.139999,169.500000,167.970001,169.339996,147.583084,127160000,0.53,40,15.540000
2013-10-02,168.350006,169.339996,167.830002,169.179993,147.443649,113350000,0.61,35,16.600000
2013-10-03,168.789993,168.940002,166.839996,167.619995,146.084045,176698000,0.69,29,17.670000
2013-10-04,167.750000,169.059998,167.529999,168.889999,147.190918,96878000,0.59,34,16.740000
2013-10-07,167.419998,168.449997,167.250000,167.429993,145.918442,96295000,0.60,27,19.410000
2013-10-08,167.399994,167.619995,165.360001,165.479996,144.219025,178015000,0.72,20,20.340000
2013-10-09,165.800003,166.199997,164.529999,165.600006,144.323593,168973000,0.69,29,19.600000
2013-10-10,167.289993,169.259995,167.229996,169.169998,147.434891,195955000,0.63,35,16.480000
2013-10-11,168.910004,170.320007,168.770004,170.259995,148.384811,105040000,0.60,31,15.720000
2013-10-14,169.210007,171.080002,169.080002,170.940002,148.977524,112106000,0.59,39,16.070000
2013-10-15,170.509995,171.149994,169.470001,169.699997,147.896790,155485000,0.66,39,18.660000
2013-10-16,170.720001,172.160004,170.639999,172.070007,149.962357,161676000,0.54,46,14.710000
2013-10-17,171.369995,173.320007,171.339996,173.220001,150.964584,129389000,0.54,48,13.480000
2013-10-18,173.860001,174.509995,173.509995,174.389999,151.984238,138316000,0.46,56,13.040000
2013-10-21,174.449997,174.750000,174.009995,174.399994,151.992920,104104000,0.53,53,13.160000
2013-10-22,174.910004,175.929993,174.429993,175.410004,152.873230,126663000,0.54,55,13.330000
2013-10-23,174.809998,174.889999,173.960007,174.570007,152.141113,105484000,0.58,61,13.420000
2013-10-24,174.919998,175.369995,174.509995,175.149994,152.646576,70350000,0.60,62,13.200000
2013-10-25,175.509995,176.000000,175.169998,175.949997,153.343826,93625000,0.64,62,13.090000
2013-10-28,175.889999,176.470001,175.699997,176.229996,153.587845,84979000,0.53,64,13.310000
2013-10-29,176.630005,177.240005,176.380005,177.169998,154.407059,87401000,0.52,64,13.410000
2013-10-30,177.380005,177.509995,175.660004,176.289993,153.640091,140002000,0.60,64,13.650000
2013-10-31,176.149994,176.889999,175.529999,175.789993,153.204376,133795000,0.57,66,13.750000
2013-11-01,176.020004,176.610001,175.220001,176.210007,153.570419,142805000,0.61,67,13.280000
2013-11-04,176.690002,176.899994,175.979996,176.830002,154.110733,85677000,0.54,68,12.930000
2013-11-05,176.139999,176.750000,175.570007,176.270004,153.622696,85825000,0.57,68,13.270000
2013-11-06,177.029999,177.500000,176.539993,177.169998,154.407059,87348000,0.58,68,12.670000
2013-11-07,177.500000,177.639999,174.759995,174.929993,152.454834,157000000,0.57,68,13.910000
2013-11-08,174.869995,177.309998,174.850006,177.289993,154.511673,136713000,0.51,68,12.900000
2013-11-11,177.119995,177.529999,176.910004,177.320007,154.537781,62614000,0.52,67,12.530000
2013-11-12,176.940002,177.360001,176.369995,176.960007,154.224014,83990000,0.55,69,12.820000
2013-11-13,176.089996,178.429993,176.089996,178.380005,155.461578,103844000,0.56,70,12.520000
2013-11-14,178.539993,179.419998,178.250000,179.270004,156.237274,103435000,0.59,70,12.370000
2013-11-15,179.559998,180.119995,179.330002,180.050003,156.917038,102818000,0.55,71,12.190000
2013-11-18,180.350006,180.500000,179.020004,179.419998,156.367950,104796000,0.58,71,13.100000
2013-11-19,179.330002,179.869995,178.720001,179.029999,156.028076,93891000,0.69,67,13.390000
2013-11-20,179.389999,179.929993,177.979996,178.470001,155.540054,124909000,0.63,68,13.400000
2013-11-21,178.970001,180.050003,178.860001,179.910004,156.794998,92841000,0.48,68,12.660000
2013-11-22,179.979996,180.830002,179.770004,180.809998,157.579391,81296000,0.60,68,12.260000
2013-11-25,181.130005,181.169998,180.369995,180.630005,157.422531,79486000,0.54,66,12.790000
2013-11-26,180.720001,181.220001,180.410004,180.679993,157.466110,86994000,0.54,64,12.810000
2013-11-27,180.869995,181.240005,180.649994,181.119995,157.849564,58800000,0.60,67,12.980000
2013-11-29,181.320007,181.750000,180.800003,181.000000,157.744965,55870900,0.48,70,13.700000
2013-12-02,181.089996,181.429993,180.250000,180.529999,157.335373,99726000,0.51,66,14.230000
2013-12-03,179.940002,180.389999,179.169998,179.750000,156.655594,116563000,0.61,65,14.550000
2013-12-04,179.100006,180.479996,178.350006,179.729996,156.638138,123033000,0.56,65,14.700000
2013-12-05,179.410004,179.740005,178.770004,178.940002,155.949600,106934000,0.52,57,15.080000
2013-12-06,180.669998,181.110001,180.149994,180.940002,157.692688,127728000,0.53,63,13.790000
2013-12-09,181.470001,181.669998,181.160004,181.399994,158.093582,70124000,0.62,53,13.490000
2013-12-10,180.979996,181.360001,180.639999,180.750000,157.527069,80976000,0.58,52,13.910000
2013-12-11,180.820007,180.850006,178.500000,178.720001,155.757950,130591000,0.62,51,15.420000
2013-12-12,178.639999,178.860001,177.759995,178.130005,155.243713,115565000,0.53,43,15.540000
2013-12-13,178.500000,178.660004,177.770004,178.110001,155.226303,107808000,0.67,38,15.760000
2013-12-16,178.949997,179.809998,178.899994,179.220001,156.193634,96195000,0.50,45,16.030001
2013-12-17,179.380005,179.410004,178.250000,178.649994,155.696884,89886000,0.53,38,16.209999
2013-12-18,178.919998,181.729996,177.320007,181.699997,158.355057,234906000,0.62,49,13.800000
2013-12-19,181.179993,181.699997,180.710007,181.490005,158.172012,136531200,0.52,50,14.150000
2013-12-20,180.690002,181.990005,180.570007,181.559998,159.092087,197087000,0.50,52,13.790000
2013-12-23,182.449997,182.639999,182.070007,182.529999,159.942047,85598000,0.49,61,13.040000
2013-12-24,182.539993,183.009995,182.529999,182.929993,160.292557,45368800,0.46,66,12.480000
2013-12-26,183.339996,183.960007,183.320007,183.860001,161.107468,63365000,0.59,63,12.330000
2013-12-27,184.100006,184.179993,183.660004,183.850006,161.098679,61814000,0.54,72,12.460000
2013-12-30,183.869995,184.020004,183.580002,183.820007,161.072433,56857000,0.49,70,13.560000
2013-12-31,184.070007,184.690002,183.929993,184.690002,161.834747,86119900,0.46,77,13.720000
2014-01-02,183.979996,184.070007,182.479996,182.919998,160.283783,119636900,0.56,71,14.230000
2014-01-03,183.229996,183.600006,182.630005,182.889999,160.257507,81390600,0.54,66,13.760000
2014-01-06,183.490005,183.559998,182.080002,182.360001,159.793076,108028200,0.52,64,13.550000
2014-01-07,183.089996,183.789993,182.949997,183.479996,160.774506,86144200,0.47,67,12.920000
2014-01-08,183.449997,183.830002,182.889999,183.520004,160.809509,96582300,0.50,64,12.870000
2014-01-09,184.110001,184.130005,182.800003,183.639999,160.914673,90683400,0.55,68,12.890000
2014-01-10,183.949997,184.220001,183.009995,184.139999,161.352829,102026400,0.53,66,12.140000
2014-01-13,183.669998,184.179993,181.339996,181.690002,159.206024,149892000,0.61,61,13.280000
2014-01-14,182.289993,183.770004,181.949997,183.669998,160.940979,105016100,0.52,68,12.280000
2014-01-15,184.100006,184.940002,183.710007,184.660004,161.808456,98525800,0.48,65,12.280000
2014-01-16,184.279999,184.660004,183.830002,184.419998,161.598190,72290600,0.57,63,12.530000
2014-01-17,184.100006,184.449997,183.320007,183.639999,160.914673,107848700,0.53,59,12.440000
2014-01-21,184.699997,184.770004,183.050003,184.179993,161.387833,88621200,0.57,62,12.870000
2014-01-22,184.490005,184.570007,183.910004,184.300003,161.493027,61270900,0.52,45,12.840000
2014-01-23,183.369995,183.399994,181.820007,182.789993,160.169846,132496900,0.65,46,13.770000
2014-01-24,181.600006,181.660004,178.830002,178.889999,156.752472,208677100,0.69,27,18.139999
2014-01-27,179.059998,179.520004,177.119995,178.009995,155.981415,180843100,0.53,25,17.420000
2014-01-28,178.139999,179.300003,178.119995,179.070007,156.910217,110463200,0.53,29,15.800000
2014-01-29,177.580002,178.550003,176.880005,177.350006,155.403091,216597300,0.62,20,17.350000
2014-01-30,178.830002,179.809998,178.259995,179.229996,157.050415,118938100,0.54,18,17.290001
2014-01-31,177.009995,179.289993,176.919998,178.179993,156.130356,194677900,0.66,20,18.410000
2014-02-03,177.970001,178.369995,173.830002,174.169998,152.616592,254837100,0.61,13,21.440001
2014-02-04,174.949997,175.839996,174.110001,175.389999,153.685638,165012400,0.60,15,19.110001
2014-02-05,174.779999,175.559998,173.710007,175.169998,153.492828,164230500,0.62,20,19.950001
2014-02-06,175.580002,177.479996,175.220001,177.479996,155.516998,132877600,0.61,17,17.230000
2014-02-07,178.309998,179.869995,177.729996,179.679993,157.444687,170787200,0.68,22,15.290000
2014-02-10,179.699997,180.070007,179.210007,180.009995,157.733887,92218800,0.71,28,15.260000
2014-02-11,180.160004,182.440002,180.039993,181.979996,159.460129,117814100,0.55,29,14.510000
2014-02-12,182.250000,182.830002,181.710007,182.070007,159.538986,94717700,0.64,32,14.300000
2014-02-13,180.839996,183.199997,180.830002,183.009995,160.362656,100542200,0.57,32,14.140000
2014-02-14,182.839996,184.360001,182.669998,184.020004,161.247650,96498400,0.57,30,13.570000
2014-02-18,184.179993,184.490005,183.649994,184.240005,161.440414,80460900,0.61,42,13.870000
2014-02-19,183.759995,184.949997,182.869995,183.020004,160.371414,126524300,0.55,39,15.500000
2014-02-20,183.270004,184.520004,182.600006,184.100006,161.317780,104998100,0.58,45,14.790000
2014-02-21,184.449997,184.889999,183.800003,183.889999,161.133743,118116400,0.55,48,14.680000
2014-02-24,184.279999,186.149994,184.199997,184.910004,162.027527,114063900,0.55,55,14.230000
2014-02-25,185.059998,185.589996,184.229996,184.839996,161.966156,117085000,0.57,57,13.670000
2014-02-26,185.110001,185.600006,184.330002,184.850006,161.974960,98677200,0.57,58,14.350000
2014-02-27,184.580002,185.869995,184.369995,185.820007,162.824921,93880800,0.58,62,14.040000
2014-02-28,185.789993,187.149994,185.050003,186.289993,163.236740,150842000,0.63,56,14.000000
2014-03-03,184.649994,185.449997,183.750000,184.979996,162.088867,167748500,0.62,63,16.000000
2014-03-04,186.789993,187.979996,186.750000,187.580002,164.367142,167545900,0.48,66,14.100000
2014-03-05,187.740005,188.070007,187.449997,187.750000,164.516068,88376900,0.46,78,13.890000
2014-03-06,188.210007,188.610001,187.779999,188.179993,164.892853,82516500,0.53,80,14.210000
2014-03-07,188.960007,188.960007,187.429993,188.259995,164.962952,114513500,0.55,81,14.110000
2014-03-10,187.970001,188.229996,187.080002,188.160004,164.875366,74939200,0.67,81,14.200000
2014-03-11,188.440002,188.710007,186.800003,187.229996,164.060410,99009100,0.58,76,14.800000
2014-03-12,186.320007,187.350006,185.899994,187.279999,164.104248,104824400,0.71,57,14.470000
2014-03-13,187.839996,187.990005,184.660004,185.179993,162.264099,155014300,0.69,49,16.219999
2014-03-14,184.850006,185.800003,184.440002,184.660004,161.808456,153919600,0.69,44,17.820000
2014-03-17,185.589996,186.770004,185.509995,186.330002,163.271774,98359500,0.57,49,15.640000
2014-03-18,186.710007,187.910004,186.509995,187.660004,164.437195,101804600,0.55,51,14.520000
2014-03-19,187.679993,187.940002,185.470001,186.660004,163.560959,176267300,0.53,53,15.120000
2014-03-20,186.250000,187.889999,185.919998,187.750000,164.516068,117241000,0.55,54,14.520000
2014-03-21,187.710007,189.020004,186.029999,186.199997,163.877991,163128000,0.62,56,15.000000
2014-03-24,186.839996,187.070007,184.619995,185.429993,163.200287,121411000,0.66,49,15.090000
2014-03-25,186.369995,186.940002,185.270004,186.309998,163.974792,103852000,0.53,43,14.020000
2014-03-26,187.039993,187.339996,184.919998,184.970001,162.795486,119843000,0.64,43,14.930000
2014-03-27,184.750000,185.339996,183.899994,184.580002,162.452240,142383000,0.57,34,14.620000
2014-03-28,185.110001,186.419998,185.000000,185.490005,163.253082,101642000,0.64,36,14.410000
2014-03-31,186.669998,187.300003,185.520004,187.009995,164.590851,99745000,0.57,50,13.880000
2014-04-01,187.619995,188.360001,187.000000,188.250000,165.682236,89193000,0.47,51,13.100000
2014-04-02,188.490005,189.130005,188.139999,188.880005,166.236710,78774000,0.51,53,13.090000
2014-04-03,189.169998,189.220001,188.050003,188.630005,166.016724,77435000,0.59,51,13.370000
2014-04-04,189.660004,189.699997,186.100006,186.399994,164.053986,169381000,0.65,49,13.960000
2014-04-07,185.949997,186.259995,183.960007,184.339996,162.240982,140803000,0.62,35,15.570000
2014-04-08,184.259995,185.399994,183.589996,185.100006,162.909866,112660000,0.56,34,14.890000
2014-04-09,185.600006,187.149994,185.059998,187.089996,164.661285,100254000,0.45,31,13.820000
2014-04-10,187.080002,187.169998,182.929993,183.160004,161.202438,172959000,0.70,31,15.890000
2014-04-11,182.139999,183.419998,181.309998,181.509995,159.750229,167251000,0.75,21,17.030001
2014-04-14,182.929993,183.369995,181.440002,182.940002,161.008774,132382000,0.61,23,16.110001
2014-04-15,183.320007,184.330002,181.509995,184.199997,162.117752,157093000,0.59,23,15.610000
2014-04-16,185.470001,186.139999,184.649994,186.130005,163.816406,105197000,0.53,28,14.180000
2014-04-17,185.880005,186.910004,185.559998,186.389999,164.045181,105255000,0.57,28,13.360000
2014-04-21,186.440002,187.100006,186.210007,187.039993,164.617264,68329000,0.47,38,13.250000
2014-04-22,187.229996,188.399994,187.130005,187.889999,165.365372,85790000,0.48,40,13.190000
2014-04-23,187.820007,187.919998,187.300003,187.449997,164.978104,73869000,0.69,40,13.270000
2014-04-24,188.369995,188.389999,186.929993,187.830002,165.312546,88170000,0.61,39,13.320000
2014-04-25,187.220001,187.330002,185.869995,186.289993,163.957199,100380000,0.71,35,14.060000
2014-04-28,187.050003,187.690002,184.960007,186.880005,164.476471,135121000,0.69,34,13.970000
2014-04-29,187.479996,188.039993,187.080002,187.750000,165.242157,84098000,0.61,34,13.710000
2014-04-30,187.440002,188.500000,187.179993,188.309998,165.735046,101508000,0.54,33,13.410000
2014-05-01,188.220001,188.839996,187.729996,188.330002,165.752625,93019000,0.56,30,13.250000
2014-05-02,188.309998,189.139999,187.779999,188.059998,165.514999,98122000,0.65,32,12.910000
2014-05-05,187.139999,188.550003,186.619995,188.419998,165.831833,75883000,0.65,34,13.290000
